a, b, c, d, e, f
2, 19970, Note_on_c, 0, 79, 0
2, 19984, Note_on_c, 0, 60, 0
2, 19984, Note_on_c, 0, 48, 0
2, 19994, Note_on_c, 0, 59, 80
2, 19994, Note_on_c, 0, 72, 80
2, 19994, Note_on_c, 0, 76, 80
2, 19996, Note_on_c, 0, 47, 80
2, 19996, Note_on_c, 0, 79, 80
2, 19996, Note_on_c, 0, 84, 80
2, 20016, Note_on_c, 0, 79, 0
2, 20016, Note_on_c, 0, 76, 0
2, 20016, Note_on_c, 0, 72, 0
2, 20020, Note_on_c, 0, 84, 0
2, 20054, Note_on_c, 0, 47, 0
2, 20054, Note_on_c, 0, 59, 0
2, 20054, Note_on_c, 0, 69, 80
2, 20054, Note_on_c, 0, 81, 80
2, 20078, Note_on_c, 0, 81, 0
2, 20089, Note_on_c, 0, 45, 80
2, 20089, Note_on_c, 0, 57, 80
2, 20091, Note_on_c, 0, 79, 80
2, 20137, Note_on_c, 0, 79, 0
2, 20137, Note_on_c, 0, 69, 0
2, 20151, Note_on_c, 0, 45, 0
2, 20151, Note_on_c, 0, 75, 80
2, 20155, Note_on_c, 0, 57, 0
2, 20177, Note_on_c, 0, 75, 0
2, 20188, Note_on_c, 0, 43, 80
2, 20188, Note_on_c, 0, 55, 80
2, 20188, Note_on_c, 0, 76, 80
2, 20188, Note_on_c, 0, 79, 80
2, 20237, Note_on_c, 0, 79, 0
2, 20237, Note_on_c, 0, 76, 0
2, 20248, Note_on_c, 0, 55, 0
2, 20250, Note_on_c, 0, 43, 0
2, 20287, Note_on_c, 0, 42, 80
2, 20287, Note_on_c, 0, 54, 80
2, 20296, Control_c, 0, 64, 127
2, 20345, Note_on_c, 0, 54, 0
2, 20358, Control_c, 0, 64, 0
2, 20378, Note_on_c, 0, 54, 80
2, 20378, Note_on_c, 0, 60, 80
2, 20378, Note_on_c, 0, 66, 80
2, 20380, Note_on_c, 0, 88, 80
2, 20382, Note_on_c, 0, 57, 80
2, 20382, Note_on_c, 0, 100, 80
2, 20406, Note_on_c, 0, 88, 0
2, 20408, Note_on_c, 0, 100, 0
2, 20437, Note_on_c, 0, 60, 0
2, 20437, Note_on_c, 0, 54, 0
2, 20437, Note_on_c, 0, 88, 80
2, 20437, Note_on_c, 0, 100, 80
2, 20439, Note_on_c, 0, 57, 0
2, 20439, Note_on_c, 0, 66, 0
2, 20470, Note_on_c, 0, 54, 80
2, 20472, Note_on_c, 0, 60, 80
2, 20472, Note_on_c, 0, 66, 80
2, 20473, Note_on_c, 0, 57, 80
2, 20496, Note_on_c, 0, 60, 0
2, 20497, Note_on_c, 0, 54, 0
2, 20499, Note_on_c, 0, 66, 0
2, 20499, Note_on_c, 0, 57, 0
2, 20501, Note_on_c, 0, 42, 0
2, 20501, Note_on_c, 0, 100, 0
2, 20510, Note_on_c, 0, 88, 0
2, 20528, Note_on_c, 0, 88, 80
2, 20528, Note_on_c, 0, 90, 80
2, 20530, Note_on_c, 0, 100, 80
2, 20532, Note_on_c, 0, 93, 80
2, 20532, Note_on_c, 0, 96, 80
2, 20558, Note_on_c, 0, 100, 0
2, 20558, Note_on_c, 0, 88, 0
2, 20567, Note_on_c, 0, 42, 80
2, 20567, Note_on_c, 0, 54, 80
2, 20567, Note_on_c, 0, 86, 80
2, 20567, Note_on_c, 0, 98, 80
2, 20591, Note_on_c, 0, 42, 0
2, 20626, Note_on_c, 0, 41, 80
2, 20628, Note_on_c, 0, 93, 0
2, 20628, Note_on_c, 0, 90, 0
2, 20628, Note_on_c, 0, 96, 0
2, 20628, Note_on_c, 0, 98, 0
2, 20639, Note_on_c, 0, 54, 0
2, 20640, Note_on_c, 0, 86, 0
2, 20661, Note_on_c, 0, 53, 80
2, 20672, Control_c, 0, 64, 127
2, 20721, Note_on_c, 0, 89, 80
2, 20735, Control_c, 0, 64, 0
2, 20757, Note_on_c, 0, 88, 80
2, 20757, Note_on_c, 0, 95, 80
2, 20759, Note_on_c, 0, 55, 80
2, 20759, Note_on_c, 0, 59, 80
2, 20759, Note_on_c, 0, 62, 80
2, 20759, Note_on_c, 0, 65, 80
2, 20760, Note_on_c, 0, 100, 80
2, 20762, Note_on_c, 0, 89, 0
2, 20784, Note_on_c, 0, 88, 0
2, 20784, Note_on_c, 0, 100, 0
2, 20784, Note_on_c, 0, 95, 0
2, 20815, Note_on_c, 0, 99, 80
2, 20817, Note_on_c, 0, 87, 80
2, 20817, Note_on_c, 0, 89, 80
2, 20819, Note_on_c, 0, 55, 0
2, 20819, Note_on_c, 0, 65, 0
2, 20819, Note_on_c, 0, 62, 0
2, 20819, Note_on_c, 0, 59, 0
2, 20819, Note_on_c, 0, 95, 80
2, 20843, Note_on_c, 0, 87, 0
2, 20845, Note_on_c, 0, 99, 0
2, 20847, Note_on_c, 0, 89, 0
2, 20856, Note_on_c, 0, 59, 80
2, 20856, Note_on_c, 0, 62, 80
2, 20856, Note_on_c, 0, 65, 80
2, 20856, Note_on_c, 0, 88, 80
2, 20856, Note_on_c, 0, 100, 80
2, 20857, Note_on_c, 0, 55, 80
2, 20878, Note_on_c, 0, 53, 0
2, 20881, Note_on_c, 0, 41, 0
2, 20881, Note_on_c, 0, 55, 0
2, 20881, Note_on_c, 0, 65, 0
2, 20881, Note_on_c, 0, 95, 0
2, 20881, Note_on_c, 0, 59, 0
2, 20881, Note_on_c, 0, 62, 0
2, 20881, Note_on_c, 0, 88, 0
2, 20883, Note_on_c, 0, 100, 0
2, 20919, Note_on_c, 0, 86, 80
2, 20919, Note_on_c, 0, 89, 80
2, 20919, Note_on_c, 0, 93, 80
2, 20919, Note_on_c, 0, 95, 80
2, 20919, Note_on_c, 0, 98, 80
2, 20952, Note_on_c, 0, 53, 80
2, 20956, Note_on_c, 0, 41, 80
2, 20982, Note_on_c, 0, 41, 0
2, 21013, Note_on_c, 0, 40, 80
2, 21015, Note_on_c, 0, 89, 0
2, 21015, Note_on_c, 0, 95, 0
2, 21015, Note_on_c, 0, 86, 0
2, 21015, Note_on_c, 0, 93, 0
2, 21015, Note_on_c, 0, 98, 0
2, 21026, Note_on_c, 0, 53, 0
2, 21050, Note_on_c, 0, 52, 80
2, 21062, Control_c, 0, 64, 127
2, 21113, Note_on_c, 0, 88, 80
2, 21113, Note_on_c, 0, 91, 80
2, 21126, Control_c, 0, 64, 0
2, 21146, Note_on_c, 0, 55, 80
2, 21146, Note_on_c, 0, 60, 80
2, 21146, Note_on_c, 0, 64, 80
2, 21146, Note_on_c, 0, 86, 80
2, 21146, Note_on_c, 0, 98, 80
2, 21148, Note_on_c, 0, 93, 80
2, 21172, Note_on_c, 0, 91, 0
2, 21176, Note_on_c, 0, 93, 0
2, 21176, Note_on_c, 0, 86, 0
2, 21176, Note_on_c, 0, 88, 0
2, 21176, Note_on_c, 0, 98, 0
2, 21209, Note_on_c, 0, 60, 0
2, 21209, Note_on_c, 0, 64, 0
2, 21209, Note_on_c, 0, 86, 80
2, 21209, Note_on_c, 0, 88, 80
2, 21209, Note_on_c, 0, 93, 80
2, 21209, Note_on_c, 0, 98, 80
2, 21213, Note_on_c, 0, 55, 0
2, 21245, Note_on_c, 0, 60, 80
2, 21247, Note_on_c, 0, 55, 80
2, 21247, Note_on_c, 0, 64, 80
2, 21269, Note_on_c, 0, 60, 0
2, 21269, Note_on_c, 0, 52, 0
2, 21273, Note_on_c, 0, 55, 0
2, 21273, Note_on_c, 0, 40, 0
2, 21275, Note_on_c, 0, 93, 0
2, 21275, Note_on_c, 0, 88, 0
2, 21275, Note_on_c, 0, 64, 0
2, 21275, Note_on_c, 0, 98, 0
2, 21275, Note_on_c, 0, 86, 0
2, 21309, Note_on_c, 0, 84, 80
2, 21309, Note_on_c, 0, 88, 80
2, 21309, Note_on_c, 0, 93, 80
2, 21309, Note_on_c, 0, 96, 80
2, 21344, Note_on_c, 0, 40, 80
2, 21344, Note_on_c, 0, 52, 80
2, 21371, Note_on_c, 0, 40, 0
2, 21382, Note_on_c, 0, 84, 0
2, 21385, Note_on_c, 0, 96, 0
2, 21385, Note_on_c, 0, 88, 0
2, 21385, Note_on_c, 0, 93, 0
2, 21404, Note_on_c, 0, 42, 80
2, 21417, Note_on_c, 0, 52, 0
2, 21437, Control_c, 0, 64, 127
2, 21441, Note_on_c, 0, 54, 80
2, 21445, Note_on_c, 0, 86, 80
2, 21445, Note_on_c, 0, 90, 80
2, 21445, Note_on_c, 0, 93, 80
2, 21445, Note_on_c, 0, 96, 80
2, 21445, Note_on_c, 0, 98, 80
2, 21503, Note_on_c, 0, 86, 0
2, 21503, Note_on_c, 0, 54, 0
2, 21503, Control_c, 0, 64, 0
2, 21504, Note_on_c, 0, 96, 0
2, 21504, Note_on_c, 0, 90, 0
2, 21504, Note_on_c, 0, 93, 0
2, 21504, Note_on_c, 0, 98, 0
2, 21533, Note_on_c, 0, 54, 80
2, 21535, Note_on_c, 0, 56, 80
2, 21535, Note_on_c, 0, 60, 80
2, 21535, Note_on_c, 0, 63, 80
2, 21535, Note_on_c, 0, 86, 80
2, 21535, Note_on_c, 0, 90, 80
2, 21537, Note_on_c, 0, 96, 80
2, 21539, Note_on_c, 0, 93, 80
2, 21539, Note_on_c, 0, 98, 80
2, 21563, Note_on_c, 0, 98, 0
2, 21563, Note_on_c, 0, 93, 0
2, 21563, Note_on_c, 0, 90, 0
2, 21563, Note_on_c, 0, 96, 0
2, 21563, Note_on_c, 0, 86, 0
2, 21594, Note_on_c, 0, 54, 0
2, 21594, Note_on_c, 0, 56, 0
2, 21594, Note_on_c, 0, 86, 80
2, 21594, Note_on_c, 0, 90, 80
2, 21594, Note_on_c, 0, 93, 80
2, 21594, Note_on_c, 0, 96, 80
2, 21594, Note_on_c, 0, 98, 80
2, 21596, Note_on_c, 0, 63, 0
2, 21604, Note_on_c, 0, 60, 0
2, 21628, Note_on_c, 0, 54, 80
2, 21628, Note_on_c, 0, 60, 80
2, 21628, Note_on_c, 0, 63, 80
2, 21632, Note_on_c, 0, 56, 80
2, 21652, Note_on_c, 0, 56, 0
2, 21652, Note_on_c, 0, 63, 0
2, 21652, Note_on_c, 0, 54, 0
2, 21652, Note_on_c, 0, 60, 0
2, 21652, Note_on_c, 0, 42, 0
2, 21656, Note_on_c, 0, 96, 0
2, 21656, Note_on_c, 0, 93, 0
2, 21658, Note_on_c, 0, 98, 0
2, 21658, Note_on_c, 0, 90, 0
2, 21658, Note_on_c, 0, 86, 0
2, 21689, Note_on_c, 0, 84, 80
2, 21689, Note_on_c, 0, 90, 80
2, 21693, Note_on_c, 0, 93, 80
2, 21693, Note_on_c, 0, 96, 80
2, 21721, Note_on_c, 0, 39, 80
2, 21725, Note_on_c, 0, 51, 80
2, 21747, Note_on_c, 0, 39, 0
2, 21751, Note_on_c, 0, 93, 0
2, 21751, Note_on_c, 0, 84, 0
2, 21751, Note_on_c, 0, 90, 0
2, 21755, Note_on_c, 0, 96, 0
2, 21788, Note_on_c, 0, 38, 80
2, 21790, Note_on_c, 0, 51, 0
2, 21790, Note_on_c, 0, 81, 80
2, 21790, Note_on_c, 0, 93, 80
2, 21803, Note_on_c, 0, 93, 0
2, 21815, Note_on_c, 0, 81, 0
2, 21823, Note_on_c, 0, 84, 80
2, 21823, Note_on_c, 0, 93, 80
2, 21825, Note_on_c, 0, 50, 80
2, 21827, Note_on_c, 0, 89, 80
2, 21827, Note_on_c, 0, 96, 80
2, 21834, Control_c, 0, 64, 127
2, 21864, Note_on_c, 0, 96, 0
2, 21864, Note_on_c, 0, 84, 0
2, 21864, Note_on_c, 0, 93, 0
2, 21864, Note_on_c, 0, 89, 0
2, 21888, Note_on_c, 0, 38, 0
2, 21888, Note_on_c, 0, 50, 0
2, 21900, Note_on_c, 0, 91, 80
2, 21904, Control_c, 0, 64, 0
2, 21914, Note_on_c, 0, 91, 0
2, 21925, Note_on_c, 0, 89, 80
2, 21925, Note_on_c, 0, 55, 80
2, 21925, Note_on_c, 0, 59, 80
2, 21925, Note_on_c, 0, 62, 80
2, 21925, Note_on_c, 0, 65, 80
2, 21927, Note_on_c, 0, 81, 80
2, 21927, Note_on_c, 0, 83, 80
2, 21927, Note_on_c, 0, 93, 80
2, 21949, Note_on_c, 0, 62, 0
2, 21949, Note_on_c, 0, 59, 0
2, 21949, Note_on_c, 0, 55, 0
2, 21953, Note_on_c, 0, 65, 0
2, 21986, Note_on_c, 0, 89, 0
2, 21986, Note_on_c, 0, 81, 0
2, 21988, Note_on_c, 0, 83, 0
2, 21988, Note_on_c, 0, 93, 0
2, 22022, Note_on_c, 0, 43, 80
2, 22022, Note_on_c, 0, 50, 80
2, 22022, Note_on_c, 0, 86, 80
2, 22022, Note_on_c, 0, 91, 80
2, 22024, Note_on_c, 0, 79, 80
2, 22024, Note_on_c, 0, 83, 80
2, 22046, Note_on_c, 0, 50, 0
2, 22046, Note_on_c, 0, 43, 0
2, 22083, Note_on_c, 0, 79, 0
2, 22083, Note_on_c, 0, 91, 0
2, 22083, Note_on_c, 0, 83, 0
2, 22083, Note_on_c, 0, 86, 0
2, 22116, Note_on_c, 0, 59, 80
2, 22116, Note_on_c, 0, 89, 80
2, 22118, Note_on_c, 0, 55, 80
2, 22118, Note_on_c, 0, 62, 80
2, 22118, Note_on_c, 0, 65, 80
2, 22118, Note_on_c, 0, 77, 80
2, 22118, Note_on_c, 0, 83, 80
2, 22142, Note_on_c, 0, 65, 0
2, 22142, Note_on_c, 0, 62, 0
2, 22142, Note_on_c, 0, 55, 0
2, 22142, Note_on_c, 0, 59, 0
2, 22153, Note_on_c, 0, 77, 0
2, 22153, Note_on_c, 0, 84, 80
2, 22157, Note_on_c, 0, 83, 0
2, 22157, Note_on_c, 0, 89, 0
2, 22166, Note_on_c, 0, 85, 80
2, 22176, Note_on_c, 0, 43, 80
2, 22176, Note_on_c, 0, 86, 80
2, 22178, Note_on_c, 0, 84, 0
2, 22189, Note_on_c, 0, 87, 80
2, 22193, Note_on_c, 0, 85, 0
2, 22203, Note_on_c, 0, 86, 0
2, 22203, Note_on_c, 0, 88, 80
2, 22210, Note_on_c, 0, 59, 80
2, 22215, Note_on_c, 0, 87, 0
2, 22215, Note_on_c, 0, 50, 80
2, 22215, Note_on_c, 0, 89, 80
2, 22226, Note_on_c, 0, 88, 0
2, 22233, Control_c, 0, 64, 127
2, 22237, Note_on_c, 0, 50, 0
2, 22237, Note_on_c, 0, 59, 0
2, 22237, Note_on_c, 0, 43, 0
2, 22296, Control_c, 0, 64, 0
2, 22305, Note_on_c, 0, 55, 80
2, 22305, Note_on_c, 0, 59, 80
2, 22305, Note_on_c, 0, 62, 80
2, 22305, Note_on_c, 0, 65, 80
2, 22305, Note_on_c, 0, 69, 80
2, 22305, Note_on_c, 0, 74, 80
2, 22305, Note_on_c, 0, 77, 80
2, 22309, Note_on_c, 0, 89, 0
2, 22327, Note_on_c, 0, 55, 0
2, 22327, Note_on_c, 0, 77, 0
2, 22327, Note_on_c, 0, 65, 0
2, 22327, Note_on_c, 0, 62, 0
2, 22327, Note_on_c, 0, 69, 0
2, 22329, Note_on_c, 0, 74, 0
2, 22329, Note_on_c, 0, 59, 0
2, 22363, Note_on_c, 0, 65, 80
2, 22363, Note_on_c, 0, 71, 80
2, 22363, Note_on_c, 0, 74, 80
2, 22363, Note_on_c, 0, 77, 80
2, 22363, Note_on_c, 0, 79, 80
2, 22398, Note_on_c, 0, 43, 80
2, 22398, Note_on_c, 0, 50, 80
2, 22424, Note_on_c, 0, 50, 0
2, 22424, Note_on_c, 0, 79, 0
2, 22424, Note_on_c, 0, 71, 0
2, 22424, Note_on_c, 0, 74, 0
2, 22424, Note_on_c, 0, 65, 0
2, 22424, Note_on_c, 0, 43, 0
2, 22424, Note_on_c, 0, 77, 0
2, 22458, Note_on_c, 0, 71, 80
2, 22460, Note_on_c, 0, 74, 80
2, 22460, Note_on_c, 0, 77, 80
2, 22462, Note_on_c, 0, 79, 80
2, 22494, Note_on_c, 0, 55, 80
2, 22494, Note_on_c, 0, 62, 80
2, 22494, Note_on_c, 0, 65, 80
2, 22494, Note_on_c, 0, 67, 80
2, 22496, Note_on_c, 0, 59, 80
2, 22507, Note_on_c, 0, 77, 0
2, 22520, Note_on_c, 0, 67, 0
2, 22520, Note_on_c, 0, 79, 0
2, 22520, Note_on_c, 0, 71, 0
2, 22520, Note_on_c, 0, 74, 0
2, 22556, Note_on_c, 0, 55, 0
2, 22556, Note_on_c, 0, 62, 0
2, 22558, Note_on_c, 0, 59, 0
2, 22558, Note_on_c, 0, 67, 80
2, 22561, Note_on_c, 0, 65, 0
2, 22592, Control_c, 0, 64, 127
2, 22594, Note_on_c, 0, 52, 80
2, 22594, Note_on_c, 0, 72, 80
2, 22596, Note_on_c, 0, 55, 80
2, 22596, Note_on_c, 0, 60, 80
2, 22596, Note_on_c, 0, 64, 80
2, 22596, Note_on_c, 0, 76, 80
2, 22629, Note_on_c, 0, 60, 0
2, 22629, Note_on_c, 0, 72, 0
2, 22632, Note_on_c, 0, 67, 0
2, 22632, Note_on_c, 0, 55, 0
2, 22632, Note_on_c, 0, 64, 0
2, 22632, Note_on_c, 0, 76, 0
2, 22634, Note_on_c, 0, 52, 0
2, 22661, Control_c, 0, 64, 0
2, 22692, Note_on_c, 0, 64, 80
2, 22692, Note_on_c, 0, 72, 80
2, 22692, Note_on_c, 0, 76, 80
2, 22728, Note_on_c, 0, 76, 0
2, 22728, Note_on_c, 0, 72, 0
2, 22729, Note_on_c, 0, 64, 0
2, 22738, Note_on_c, 0, 65, 80
2, 22742, Note_on_c, 0, 74, 80
2, 22742, Note_on_c, 0, 77, 80
2, 22777, Note_on_c, 0, 77, 0
2, 22777, Note_on_c, 0, 74, 0
2, 22779, Note_on_c, 0, 65, 0
2, 22786, Note_on_c, 0, 67, 80
2, 22790, Note_on_c, 0, 76, 80
2, 22790, Note_on_c, 0, 79, 80
2, 22825, Note_on_c, 0, 76, 0
2, 22827, Note_on_c, 0, 79, 0
2, 22827, Note_on_c, 0, 67, 0
2, 22838, Note_on_c, 0, 69, 80
2, 22838, Note_on_c, 0, 77, 80
2, 22840, Note_on_c, 0, 81, 80
2, 22873, Note_on_c, 0, 81, 0
2, 22873, Note_on_c, 0, 77, 0
2, 22873, Note_on_c, 0, 69, 0
2, 22885, Note_on_c, 0, 71, 80
2, 22885, Note_on_c, 0, 79, 80
2, 22885, Note_on_c, 0, 83, 80
2, 22920, Note_on_c, 0, 83, 0
2, 22920, Note_on_c, 0, 79, 0
2, 22920, Note_on_c, 0, 71, 0
2, 22931, Note_on_c, 0, 72, 80
2, 22931, Note_on_c, 0, 81, 80
2, 22931, Note_on_c, 0, 84, 80
2, 22967, Note_on_c, 0, 84, 0
2, 22967, Note_on_c, 0, 81, 0
2, 22967, Note_on_c, 0, 72, 0
2, 22980, Note_on_c, 0, 74, 80
2, 22980, Note_on_c, 0, 83, 80
2, 22980, Note_on_c, 0, 86, 80
2, 22987, Control_c, 0, 64, 127
2, 23016, Note_on_c, 0, 86, 0
2, 23016, Note_on_c, 0, 83, 0
2, 23016, Note_on_c, 0, 74, 0
2, 23027, Note_on_c, 0, 84, 80
2, 23027, Note_on_c, 0, 88, 80
2, 23029, Note_on_c, 0, 76, 80
2, 23053, Control_c, 0, 64, 0
2, 23064, Note_on_c, 0, 76, 0
2, 23064, Note_on_c, 0, 88, 0
2, 23068, Note_on_c, 0, 84, 0
2, 23079, Note_on_c, 0, 77, 80
2, 23079, Note_on_c, 0, 86, 80
2, 23079, Note_on_c, 0, 89, 80
2, 23116, Note_on_c, 0, 77, 0
2, 23118, Note_on_c, 0, 86, 0
2, 23120, Note_on_c, 0, 89, 0
2, 23129, Note_on_c, 0, 79, 80
2, 23129, Note_on_c, 0, 88, 80
2, 23129, Note_on_c, 0, 91, 80
2, 23166, Note_on_c, 0, 91, 0
2, 23166, Note_on_c, 0, 88, 0
2, 23166, Note_on_c, 0, 79, 0
2, 23178, Note_on_c, 0, 89, 80
2, 23178, Note_on_c, 0, 93, 80
2, 23180, Note_on_c, 0, 81, 80
2, 23215, Note_on_c, 0, 81, 0
2, 23215, Note_on_c, 0, 93, 0
2, 23215, Note_on_c, 0, 89, 0
2, 23224, Note_on_c, 0, 91, 80
2, 23228, Note_on_c, 0, 83, 80
2, 23228, Note_on_c, 0, 95, 80
2, 23265, Note_on_c, 0, 95, 0
2, 23265, Note_on_c, 0, 83, 0
2, 23265, Note_on_c, 0, 91, 0
2, 23274, Note_on_c, 0, 43, 80
2, 23274, Note_on_c, 0, 55, 80
2, 23278, Note_on_c, 0, 84, 80
2, 23278, Note_on_c, 0, 93, 80
2, 23278, Note_on_c, 0, 96, 80
2, 23300, Note_on_c, 0, 43, 0
2, 23333, Note_on_c, 0, 42, 80
2, 23347, Note_on_c, 0, 55, 0
2, 23369, Note_on_c, 0, 54, 80
2, 23371, Note_on_c, 0, 96, 0
2, 23371, Note_on_c, 0, 84, 0
2, 23373, Note_on_c, 0, 93, 0
2, 23375, Control_c, 0, 64, 127
2, 23425, Note_on_c, 0, 54, 0
2, 23441, Control_c, 0, 64, 0
2, 23459, Note_on_c, 0, 100, 80
2, 23461, Note_on_c, 0, 54, 80
2, 23461, Note_on_c, 0, 60, 80
2, 23463, Note_on_c, 0, 50, 80
2, 23463, Note_on_c, 0, 57, 80
2, 23463, Note_on_c, 0, 88, 80
2, 23498, Note_on_c, 0, 88, 0
2, 23498, Note_on_c, 0, 100, 0
2, 23505, Note_on_c, 0, 57, 0
2, 23507, Note_on_c, 0, 60, 0
2, 23507, Note_on_c, 0, 50, 0
2, 23507, Note_on_c, 0, 54, 0
2, 23558, Note_on_c, 0, 50, 80
2, 23558, Note_on_c, 0, 54, 80
2, 23558, Note_on_c, 0, 57, 80
2, 23558, Note_on_c, 0, 60, 80
2, 23558, Note_on_c, 0, 88, 80
2, 23558, Note_on_c, 0, 98, 80
2, 23558, Note_on_c, 0, 100, 80
2, 23578, Note_on_c, 0, 60, 0
2, 23578, Note_on_c, 0, 54, 0
2, 23578, Note_on_c, 0, 50, 0
2, 23582, Note_on_c, 0, 57, 0
2, 23582, Note_on_c, 0, 98, 0
2, 23584, Note_on_c, 0, 100, 0
2, 23584, Note_on_c, 0, 42, 0
2, 23584, Note_on_c, 0, 88, 0
2, 23616, Note_on_c, 0, 86, 80
2, 23616, Note_on_c, 0, 90, 80
2, 23616, Note_on_c, 0, 96, 80
2, 23616, Note_on_c, 0, 98, 80
2, 23620, Note_on_c, 0, 93, 80
2, 23653, Note_on_c, 0, 43, 80
2, 23653, Note_on_c, 0, 55, 80
2, 23675, Note_on_c, 0, 55, 0
2, 23677, Note_on_c, 0, 43, 0
2, 23711, Note_on_c, 0, 42, 80
2, 23712, Note_on_c, 0, 54, 80
2, 23736, Note_on_c, 0, 42, 0
2, 23738, Note_on_c, 0, 98, 0
2, 23738, Note_on_c, 0, 93, 0
2, 23738, Note_on_c, 0, 86, 0
2, 23738, Note_on_c, 0, 54, 0
2, 23742, Note_on_c, 0, 90, 0
2, 23742, Note_on_c, 0, 96, 0
2, 23749, Note_on_c, 0, 53, 80
2, 23751, Note_on_c, 0, 41, 80
2, 23761, Control_c, 0, 64, 127
2, 23826, Control_c, 0, 64, 0
2, 23846, Note_on_c, 0, 55, 80
2, 23846, Note_on_c, 0, 59, 80
2, 23846, Note_on_c, 0, 89, 80
2, 23846, Note_on_c, 0, 95, 80
2, 23848, Note_on_c, 0, 62, 80
2, 23848, Note_on_c, 0, 65, 80
2, 23848, Note_on_c, 0, 88, 80
2, 23848, Note_on_c, 0, 100, 80
2, 23870, Note_on_c, 0, 95, 0
2, 23870, Note_on_c, 0, 89, 0
2, 23872, Note_on_c, 0, 100, 0
2, 23874, Note_on_c, 0, 88, 0
2, 23884, Note_on_c, 0, 65, 0
2, 23893, Note_on_c, 0, 62, 0
2, 23893, Note_on_c, 0, 59, 0
2, 23893, Note_on_c, 0, 55, 0
2, 23906, Note_on_c, 0, 88, 80
2, 23906, Note_on_c, 0, 89, 80
2, 23906, Note_on_c, 0, 95, 80
2, 23906, Note_on_c, 0, 100, 80
2, 23939, Note_on_c, 0, 55, 80
2, 23939, Note_on_c, 0, 59, 80
2, 23939, Note_on_c, 0, 62, 80
2, 23939, Note_on_c, 0, 65, 80
2, 23952, Note_on_c, 0, 65, 0
2, 23964, Note_on_c, 0, 62, 0
2, 23964, Note_on_c, 0, 88, 0
2, 23964, Note_on_c, 0, 55, 0
2, 23964, Note_on_c, 0, 53, 0
2, 23964, Note_on_c, 0, 41, 0
2, 23964, Note_on_c, 0, 59, 0
2, 23964, Note_on_c, 0, 89, 0
2, 23966, Note_on_c, 0, 95, 0
2, 23970, Note_on_c, 0, 100, 0
2, 24000, Note_on_c, 0, 88, 80
2, 24000, Note_on_c, 0, 89, 80
2, 24000, Note_on_c, 0, 100, 80
2, 24002, Note_on_c, 0, 95, 80
2, 24016, Note_on_c, 0, 95, 0
2, 24016, Note_on_c, 0, 89, 0
2, 24031, Note_on_c, 0, 100, 0
2, 24031, Note_on_c, 0, 88, 0
2, 24036, Note_on_c, 0, 53, 80
2, 24038, Note_on_c, 0, 41, 80
2, 24038, Note_on_c, 0, 86, 80
2, 24038, Note_on_c, 0, 89, 80
2, 24038, Note_on_c, 0, 95, 80
2, 24038, Note_on_c, 0, 98, 80
2, 24075, Note_on_c, 0, 98, 0
2, 24075, Note_on_c, 0, 89, 0
2, 24075, Note_on_c, 0, 86, 0
2, 24075, Note_on_c, 0, 95, 0
2, 24087, Note_on_c, 0, 41, 0
2, 24094, Note_on_c, 0, 40, 80
2, 24107, Note_on_c, 0, 53, 0
2, 24129, Control_c, 0, 64, 127
2, 24131, Note_on_c, 0, 52, 80
2, 24192, Control_c, 0, 64, 0
2, 24228, Note_on_c, 0, 55, 80
2, 24228, Note_on_c, 0, 60, 80
2, 24228, Note_on_c, 0, 64, 80
2, 24228, Note_on_c, 0, 98, 80
2, 24228, Note_on_c, 0, 86, 80
2, 24228, Note_on_c, 0, 93, 80
2, 24230, Note_on_c, 0, 88, 80
2, 24254, Note_on_c, 0, 88, 0
2, 24254, Note_on_c, 0, 93, 0
2, 24254, Note_on_c, 0, 86, 0
2, 24254, Note_on_c, 0, 98, 0
2, 24289, Note_on_c, 0, 60, 0
2, 24289, Note_on_c, 0, 55, 0
2, 24289, Note_on_c, 0, 64, 0
2, 24289, Note_on_c, 0, 85, 80
2, 24289, Note_on_c, 0, 88, 80
2, 24289, Note_on_c, 0, 93, 80
2, 24289, Note_on_c, 0, 97, 80
2, 24313, Note_on_c, 0, 97, 0
2, 24313, Note_on_c, 0, 85, 0
2, 24313, Note_on_c, 0, 88, 0
2, 24322, Note_on_c, 0, 60, 80
2, 24324, Note_on_c, 0, 55, 80
2, 24324, Note_on_c, 0, 64, 80
2, 24324, Note_on_c, 0, 86, 80
2, 24324, Note_on_c, 0, 98, 80
2, 24346, Note_on_c, 0, 60, 0
2, 24346, Note_on_c, 0, 52, 0
2, 24350, Note_on_c, 0, 40, 0
2, 24350, Note_on_c, 0, 93, 0
2, 24350, Note_on_c, 0, 55, 0
2, 24350, Note_on_c, 0, 64, 0
2, 24360, Note_on_c, 0, 86, 0
2, 24365, Note_on_c, 0, 98, 0
2, 24384, Note_on_c, 0, 84, 80
2, 24384, Note_on_c, 0, 88, 80
2, 24384, Note_on_c, 0, 93, 80
2, 24384, Note_on_c, 0, 96, 80
2, 24416, Note_on_c, 0, 38, 80
2, 24416, Note_on_c, 0, 50, 80
2, 24441, Note_on_c, 0, 38, 0
2, 24472, Note_on_c, 0, 37, 80
2, 24485, Note_on_c, 0, 50, 0
2, 24487, Note_on_c, 0, 84, 0
2, 24489, Note_on_c, 0, 88, 0
2, 24489, Note_on_c, 0, 93, 0
